Date,Open,High,Low,Close,Volume,Market Cap
Jun-27-2016,629.37,650.32,620.52,649.14,117490354.17,10052394152.32
Jun-26-2016,665.12,665.98,616.93,630.06,105703175.69,10106803254.69
Jun-25-2016,665.30,691.73,646.56,665.34,152641073.17,10572565676.04
Jun-24-2016,623.98,681.73,623.98,666.95,254224284.72,10329312126.65
Jun-23-2016,596.12,629.33,558.14,623.86,277014288.19,9325750019.36
Jun-22-2016,666.65,678.67,587.48,588.22,289819031.36,10234458957.32
Jun-21-2016,737.23,737.23,639.07,665.90,226146555.56,10737398070.17
Jun-20-2016,763.78,764.08,732.73,737.32,142460114.58,11782978534.03
Jun-19-2016,756.23,766.62,745.63,763.38,217495395.83,11872063095.04
Jun-18-2016,748.91,777.99,733.93,756.48,278915933.80,11787221012.50
Jun-17-2016,766.31,775.36,716.56,749.35,301337187.50,11788124840.85
Jun-16-2016,694.47,773.72,694.47,766.15,197675551.57,11638822009.70
Jun-15-2016,685.56,696.30,672.56,694.05,142133917.07,10730410005.47
Jun-14-2016,704.38,704.50,662.80,685.82,208854826.39,10779610683.26
Jun-13-2016,672.78,716.00,664.49,704.29,246848329.86,10784305221.12
Jun-12-2016,606.73,684.84,606.73,672.29,171200411.11,10077445626.99
Jun-11-2016,577.47,607.12,577.47,607.12,57091339.72,9139178953.30
Jun-10-2016,574.63,579.13,573.33,577.57,60858311.46,9029352657.13
Jun-09-2016,581.65,582.20,570.95,574.65,68398935.42,9036068592.63
Jun-08-2016,576.60,582.84,573.13,581.80,91240129.62,9032075249.11
Jun-07-2016,585.54,590.26,567.51,576.53,81460987.85,9087885997.26
Jun-06-2016,574.98,586.47,574.60,585.49,70549452.08,9094631313.50
Jun-05-2016,572.73,582.81,569.18,575.04,80019398.61,9013842605.34
Jun-04-2016,569.19,590.13,564.24,573.18,115192012.20,8966237047.44
Jun-03-2016,537.97,574.64,536.92,569.10,82483117.01,8640630689.77
Jun-02-2016,536.92,540.35,533.08,538.02,70688274.31,8370134546.79
Jun-01-2016,531.39,543.08,525.64,537.86,123569464.81,8327980559.87
May-31-2016,533.86,546.62,520.66,531.43,98355895.14,8380687548.26
May-30-2016,526.23,544.35,522.96,534.70,128016110.42,8388061081.68
May-29-2016,530.04,553.96,512.18,525.58,154379312.50,8180835977.51
May-28-2016,473.46,533.47,472.70,530.62,148418362.37,7772887680.81
May-27-2016,453.38,478.15,453.38,473.73,133270755.90,7365645532.42
May-26-2016,449.60,453.64,447.90,453.38,62401027.43,7036199428.60
May-25-2016,445.98,450.30,445.98,449.54,65579425.78,6991967367.73
May-24-2016,444.16,447.10,443.93,446.04,54126966.67,6945112381.51
May-23-2016,439.32,444.35,438.82,444.28,44070797.92,6885380392.25
May-22-2016,443.19,443.43,439.04,439.44,35061346.53,6880695295.76
May-21-2016,442.68,443.78,441.71,443.23,60424859.93,6899444166.12
May-20-2016,438.72,444.05,437.39,442.45,99423136.46,6866403417.33
May-19-2016,454.62,454.63,439.63,439.63,81419229.17,7005191280.48
May-18-2016,453.78,456.00,453.30,454.69,75890511.20,7073682204.58
May-17-2016,454.16,455.07,453.61,453.81,65207640.63,7063290859.90
May-16-2016,457.57,458.20,452.95,454.30,35892517.01,7099323229.54
May-15-2016,455.67,458.69,455.46,457.66,29540801.74,7098489482.95
May-14-2016,455.67,456.84,454.79,455.67,49905003.14,7083634041.51
May-13-2016,454.77,457.06,453.45,455.68,60983088.54,7075111193.67
May-12-2016,452.73,454.95,449.25,454.73,52739841.67,7012562784.15
May-11-2016,450.90,454.58,450.86,452.67,53579415.33,7038526747.44
May-10-2016,460.48,461.93,448.95,450.65,56435998.26,7074222180.25
May-09-2016,458.55,462.48,456.53,460.45,42556855.56,7114692353.15
May-08-2016,458.54,459.42,455.98,458.60,37175556.94,7104766438.57
May-07-2016,459.60,460.68,457.32,458.42,61750342.86,7118461956.25
May-06-2016,447.98,461.38,447.07,459.74,54223327.78,7010632587.83
May-05-2016,446.72,448.51,445.88,447.99,48683267.36,6936702992.45
May-04-2016,450.30,450.38,445.63,446.72,53766989.55,6942080719.60
May-03-2016,444.67,451.10,442.62,450.32,72760103.47,6931482120.60
May-02-2016,451.88,452.45,441.78,444.60,62697534.72,6923164288.20
May-01-2016,448.32,452.48,447.93,451.68,56931218.75,6984013242.22
Apr-30-2016,455.10,455.59,447.70,448.22,51610247.39,7013793271.39
Apr-29-2016,449.01,455.38,446.02,455.23,49408494.79,6979249293.78
Apr-28-2016,444.69,449.55,436.65,449.06,92573256.25,6894720243.94
Apr-27-2016,466.09,467.08,444.13,444.13,77010612.20,7118942755.96
Apr-26-2016,461.43,467.97,461.43,466.18,86860455.94,7190092591.85
Apr-25-2016,458.56,466.62,453.59,462.30,67819551.74,7106127885.96
Apr-24-2016,450.28,460.15,448.93,458.66,55660019.10,7019999427.10
Apr-23-2016,445.74,450.22,444.33,450.15,46811597.91,6906262482.51
Apr-22-2016,449.43,449.81,444.15,445.67,64649432.64,6902843738.55
Apr-21-2016,441.39,450.55,440.95,449.31,64274105.56,6862560344.31
Apr-20-2016,435.51,443.05,434.41,441.37,61871007.67,6759638179.64
Apr-19-2016,428.59,436.02,428.10,435.55,45999172.22,6634441343.37
Apr-18-2016,427.40,429.27,427.09,428.52,49539304.17,6616196915.80
Apr-17-2016,430.57,431.37,426.08,427.27,43374111.54,6622287049.86
Apr-16-2016,429.71,432.63,428.98,430.42,43754109.41,6642935104.19
Apr-15-2016,424.28,429.93,424.28,429.75,45294543.06,6596832097.79
Apr-14-2016,423.73,425.37,423.01,424.16,55218203.82,6546402316.39
Apr-13-2016,425.19,426.66,422.92,423.76,66312944.95,6560288164.03
Apr-12-2016,422.48,427.28,422.48,425.33,56607360.07,6562665295.19
Apr-11-2016,421.56,422.74,420.53,422.38,60633932.99,6508472330.83
Apr-10-2016,419.41,422.44,419.26,421.51,55489735.31,6491423163.78
Apr-09-2016,420.35,420.89,416.52,419.34,54011850.52,6460153994.80
Apr-08-2016,422.75,425.36,419.64,420.25,56822006.29,6527203789.53
Apr-07-2016,423.41,423.66,420.52,422.65,53284911.15,6514715160.05
Apr-06-2016,424.03,424.53,422.73,423.26,59337751.22,6529467117.65
Apr-05-2016,421.44,424.26,420.61,423.99,53637693.26,6505524523.79
Apr-04-2016,420.90,422.34,419.60,421.49,40742629.93,6487267073.29
Apr-03-2016,420.87,421.58,419.70,420.86,33961565.73,6478782222.86
Apr-02-2016,417.96,422.08,417.96,420.83,47537003.48,6481376410.23
Apr-01-2016,416.73,418.17,415.83,417.82,53367835.07,6416085729.80
Mar-31-2016,414.82,418.37,414.82,416.78,59758510.42,6418029700.39
Mar-30-2016,416.52,416.83,412.50,414.87,68924595.82,6384974078.97
Mar-29-2016,424.23,426.20,412.68,416.47,65777379.86,6453248380.26
Mar-28-2016,426.77,426.86,423.29,424.10,75087466.32,6529000688.04
Mar-27-2016,417.95,428.80,417.71,426.82,45146540.07,6477001029.59
Mar-26-2016,417.18,418.99,416.26,417.93,43923417.71,6415249231.50
Mar-25-2016,416.39,418.08,415.56,417.22,56657612.89,6405720125.61
Mar-24-2016,418.04,418.68,415.49,416.39,64999179.51,6412075768.61
Mar-23-2016,418.09,419.27,417.36,418.01,57658206.27,6420688417.75
Mar-22-2016,413.31,418.38,412.53,418.02,66752441.90,6392276120.28
Mar-21-2016,413.76,413.76,410.38,413.30,51562446.38,6312403068.71
Mar-20-2016,410.44,414.63,410.40,414.01,50687778.40,6326838470.46
Mar-19-2016,409.55,410.98,407.23,410.52,87396928.13,6270117600.12
Mar-18-2016,420.62,420.62,406.14,409.64,89085957.99,6354553581.51
Mar-17-2016,417.01,421.00,417.01,420.65,74201573.94,6447472053.49
Mar-16-2016,416.83,417.69,415.91,417.08,64530772.82,6384440334.77
Mar-15-2016,416.44,418.13,414.99,416.70,77684040.63,6385552070.95
Mar-14-2016,414.07,416.68,414.07,416.38,91310887.15,6364004073.63
Mar-13-2016,411.62,416.60,411.62,414.10,75499625.09,6338451520.23
Mar-12-2016,421.69,421.80,410.09,411.80,88847708.33,6347647086.78
Mar-11-2016,417.13,423.93,417.01,421.57,81702588.54,6441599959.15
Mar-10-2016,414.86,417.51,413.25,417.12,76580775.35,6347431860.82
Mar-09-2016,413.97,416.03,411.61,414.80,64637548.43,6322543668.86
Mar-08-2016,414.32,416.24,411.09,414.05,81362679.51,6328964732.52
Mar-07-2016,407.71,415.92,406.31,414.48,85912771.53,6286442470.26
Mar-06-2016,400.57,411.91,395.78,407.61,121444768.77,6198001539.39
Mar-05-2016,410.94,411.26,394.04,400.85,111919596.88,6189551375.55
Mar-04-2016,421.65,425.18,410.97,411.33,90064090.46,6440671761.16
Mar-03-2016,423.99,425.37,419.41,421.52,89831927.78,6450796314.69
Mar-02-2016,435.12,435.92,424.57,424.57,73767845.26,6603299005.18
Mar-01-2016,437.70,439.65,432.32,435.10,62204940.63,6650911162.22
Feb-29-2016,433.50,441.51,431.69,438.16,57918418.75,6671677554.83
Feb-28-2016,432.52,435.68,423.82,433.55,46834766.20,6559640938.60
Feb-27-2016,432.15,434.23,428.10,432.60,108173001.74,6586578987.22
Feb-26-2016,424.54,431.02,421.62,431.02,59079056.94,6490295205.47
Feb-25-2016,424.96,427.72,420.42,424.58,65748955.79,6467057912.70
Feb-24-2016,420.74,425.55,413.91,425.10,69253478.67,6434602764.18
Feb-23-2016,437.75,439.86,417.82,420.50,73160038.89,6534034503.28
Feb-22-2016,438.80,439.05,432.92,437.12,85271782.29,6658364774.18
Feb-21-2016,437.16,448.05,429.08,438.67,90779463.07,6693400905.53
Feb-20-2016,420.79,441.98,420.79,438.33,60756517.36,6568636750.01
Feb-19-2016,422.37,423.10,417.60,420.80,61806053.82,6415987862.97
Feb-18-2016,416.32,426.00,415.64,422.29,79243662.15,6413118634.99
Feb-17-2016,407.49,421.17,406.78,416.31,74079149.48,6314595879.62
Feb-16-2016,400.19,408.95,400.19,407.52,63576393.06,6177858607.46
Feb-15-2016,407.23,410.38,397.75,400.36,67486744.44,6156518863.82
Feb-14-2016,391.86,407.15,391.86,407.15,64288397.21,6095022708.42
Feb-13-2016,384.26,391.21,384.26,390.82,61988934.03,5927688219.23
Feb-12-2016,379.65,384.95,379.60,384.17,76832409.38,5815102096.15
Feb-11-2016,381.65,383.13,376.40,379.58,72195868.18,5784828987.73
Feb-10-2016,376.03,385.48,375.78,381.61,68664436.59,5770457909.46
Feb-09-2016,373.45,377.25,372.90,376.07,52096837.15,5691842199.26
Feb-08-2016,376.62,379.88,373.33,373.40,39386706.94,5733308715.70
Feb-07-2016,376.52,380.87,374.90,376.57,32041552.96,5731002291.29
Feb-06-2016,386.55,386.63,372.39,376.48,50298642.71,5723722427.87
Feb-05-2016,389.59,391.09,385.57,386.19,59222420.14,5875589088.32
Feb-04-2016,369.95,391.61,369.95,389.59,49707653.47,5749325201.16
Feb-03-2016,374.45,374.95,368.05,369.99,39169083.62,5652207502.36
Feb-02-2016,373.06,375.88,372.92,374.45,43439885.42,5673653036.72
Feb-01-2016,368.77,378.07,367.96,372.94,48671439.93,5669123753.91
Jan-31-2016,378.26,380.35,367.84,368.66,29835855.05,5734017288.20
Jan-30-2016,379.47,380.92,376.49,378.18,49259738.89,5725991589.55
Jan-29-2016,380.29,384.38,365.45,379.89,71918744.10,5700528881.84
Jan-28-2016,394.97,395.50,379.74,380.32,55292454.86,5815422759.69
Jan-27-2016,392.15,396.84,391.78,395.11,54529397.19,5974780024.65
Jan-26-2016,391.73,397.77,390.58,392.41,57172346.69,5955436710.80
Jan-25-2016,402.97,402.97,388.55,391.87,53471679.86,5984895447.53
Jan-24-2016,387.49,405.49,387.49,403.20,47340944.91,6009286677.63
Jan-23-2016,382.49,394.54,381.98,387.76,74252382.17,5878654096.63
Jan-22-2016,410.26,410.41,375.28,382.15,68255941.32,5944695816.85
Jan-21-2016,420.23,422.88,406.30,408.95,102787953.68,6251483480.48
Jan-20-2016,380.15,425.27,376.60,421.78,65943633.45,5939561671.17
Jan-19-2016,387.17,387.73,378.97,380.69,42976926.39,5801770305.25
Jan-18-2016,382.30,388.10,376.67,386.96,45239196.18,5786492854.18
Jan-17-2016,387.54,390.97,380.09,382.78,70932055.09,5809738646.22
Jan-16-2016,364.33,390.56,354.91,387.70,138314562.50,5622130448.76
Jan-15-2016,430.31,430.31,365.66,365.66,88839686.46,6097494971.28
Jan-14-2016,432.37,433.32,427.85,430.36,40073303.47,6499245749.50
Jan-13-2016,435.69,435.69,424.44,432.37,147348225.44,6455646270.84
Jan-12-2016,448.43,448.43,439.52,439.52,46997749.47,6721631614.58
Jan-11-2016,447.99,450.66,443.86,448.46,37772565.63,6752461001.93
Jan-10-2016,447.61,448.31,440.35,447.70,32234513.99,6702060964.18
Jan-09-2016,453.23,454.64,446.89,447.59,40822281.25,6778368429.16
Jan-08-2016,458.05,462.93,447.94,453.35,68619854.51,6841605139.15
Jan-07-2016,429.11,458.77,429.08,458.66,63150930.31,6756366666.20
Jan-06-2016,431.96,431.96,426.34,430.23,33577837.98,6471941951.48
Jan-05-2016,433.09,434.18,429.68,431.95,36696569.10,6504165662.08
Jan-04-2016,430.01,434.52,429.08,433.12,37156232.99,6494453328.08
Jan-03-2016,433.44,433.74,424.71,429.88,31171745.99,6461269015.56
Jan-02-2016,434.33,436.06,431.87,433.31,31730932.29,6521421966.75
Jan-01-2016,430.57,436.25,427.52,433.97,40203358.33,6506378964.74
Dec-31-2015,426.62,432.92,418.74,430.54,43413063.07,6390442907.65
Dec-30-2015,432.98,434.39,422.08,426.37,50824360.07,6456294906.07
Dec-29-2015,422.28,432.34,420.63,432.34,45708977.78,6389694292.46
Dec-28-2015,422.82,429.77,418.48,422.34,47622725.69,6389073438.50
Dec-27-2015,417.27,424.01,408.88,422.22,88046795.12,6267467002.29
Dec-26-2015,455.65,457.49,405.76,417.87,69597641.32,6457040239.25
Dec-25-2015,454.99,458.31,452.08,455.53,44268511.81,6828339295.35
Dec-24-2015,442.40,458.46,442.40,455.10,53938273.87,6823069584.85
Dec-23-2015,436.57,444.53,436.57,442.11,46733400.00,6609550062.87
Dec-22-2015,438.64,443.69,435.52,437.28,57414272.82,6565050779.10
Dec-21-2015,442.69,444.73,427.31,438.56,88107037.85,6557705245.99
Dec-20-2015,462.32,462.65,434.34,442.36,50902692.68,6798115420.86
Dec-19-2015,463.62,465.58,456.77,462.13,48838551.74,6932344211.49
Dec-18-2015,456.08,465.18,454.94,463.67,50633412.72,6880456208.48
Dec-17-2015,454.93,457.86,448.86,456.32,72551710.10,6807764689.91
Dec-16-2015,465.32,465.32,443.85,454.78,94057844.76,6831053436.90
Dec-15-2015,444.18,464.61,443.88,464.11,113118267.25,6830070804.75
Dec-14-2015,433.76,447.14,430.46,444.36,87632544.10,6595165453.67
Dec-13-2015,435.00,441.68,426.27,434.39,72788291.99,6464824793.82
Dec-12-2015,451.94,469.10,410.74,435.86,142485892.36,6464516410.66
Dec-11-2015,415.48,451.69,415.28,450.68,70036260.07,6452226900.16
Dec-10-2015,417.56,419.51,411.55,415.61,65999860.63,6215762362.19
Dec-09-2015,415.56,423.12,406.29,417.26,82312905.90,6213110149.83
Dec-08-2015,395.54,413.11,389.95,413.11,50380537.50,5904127624.12
Dec-07-2015,388.78,399.97,385.41,395.69,64455691.32,5902292312.72
Dec-06-2015,388.95,402.81,387.09,391.64,80077871.08,5898394790.85
Dec-05-2015,363.18,389.79,363.18,388.87,45316424.31,5604586876.76
Dec-04-2015,361.05,363.52,355.76,363.08,39801660.76,5379184969.00
Dec-03-2015,359.19,370.28,357.41,361.13,50140700.00,5399129236.19
Dec-02-2015,362.49,362.49,349.47,358.83,56736956.60,5294300773.80
Dec-01-2015,377.32,378.93,356.56,362.39,61369346.18,5479146309.50
Nov-30-2015,371.29,382.36,370.38,377.33,61575248.96,5616721532.52
Nov-29-2015,357.38,371.94,355.67,371.42,29357043.90,5375522724.18
Nov-28-2015,358.04,359.54,352.17,356.92,45930853.47,5279200630.65
Nov-27-2015,352.68,363.59,347.87,358.43,86087472.65,5286533809.50
Nov-26-2015,328.21,366.76,328.21,355.14,71506312.54,5100018354.55
Nov-25-2015,320.05,329.13,316.77,328.39,30612319.44,4801553834.46
Nov-24-2015,323.05,323.06,318.12,320.04,27718850.87,4776178105.19
Nov-23-2015,324.54,325.12,321.29,323.01,22926050.00,4804742507.62
Nov-22-2015,326.93,327.01,321.26,324.22,22014492.33,4825223548.62
Nov-21-2015,322.02,328.16,319.60,326.65,34506477.98,4831801193.97
Nov-20-2015,326.15,326.47,312.22,322.16,52544110.76,4761721884.59
Nov-19-2015,334.59,335.33,325.27,326.05,41007184.32,4918064227.46
Nov-18-2015,335.09,336.53,330.64,334.33,43052275.69,4946246084.76
Nov-17-2015,330.75,338.35,329.61,335.04,54334467.36,4957654927.25
Nov-16-2015,320.17,331.63,315.91,330.71,45901991.32,4778610936.15
Nov-15-2015,332.91,334.66,317.49,320.23,36447526.13,4879565201.59
Nov-14-2015,336.75,338.18,329.97,332.78,41635078.49,4947129607.11
Nov-13-2015,338.15,340.91,326.08,336.25,61142601.74,4954790794.33
Nov-12-2015,311.08,345.08,311.08,338.85,84015147.04,4910854921.15
Nov-11-2015,336.82,340.59,301.00,311.00,120804313.54,4729199269.05
Nov-10-2015,380.26,381.39,329.11,336.63,67108653.82,5421135264.71
Nov-09-2015,373.37,385.28,362.90,381.34,63289501.39,5584554545.02
Nov-08-2015,386.48,389.90,368.70,372.32,46539497.21,5654372974.51
Nov-07-2015,374.47,390.59,372.43,386.92,85262910.68,5685782721.72
Nov-06-2015,386.35,395.84,354.03,373.86,131053840.28,5544123550.15
Nov-05-2015,411.56,447.56,374.58,387.64,237329668.99,5890261318.74
Nov-04-2015,403.42,495.56,380.55,408.89,251996468.53,6644367258.23
Nov-03-2015,361.19,417.90,357.65,401.15,154700204.86,5676572206.71
Nov-02-2015,325.43,365.36,323.21,360.63,53638704.51,4973156580.31
Nov-01-2015,314.17,327.47,311.88,325.73,41637300.73,4710677883.01
Oct-31-2015,328.02,332.78,309.25,314.04,54392383.63,4782176132.13
Oct-30-2015,313.86,334.17,313.86,328.02,79727297.92,4804192342.62
Oct-29-2015,304.62,318.17,301.82,313.81,53173441.11,4567816669.79
Oct-28-2015,293.79,306.33,293.70,304.86,47863420.83,4436434579.26
Oct-27-2015,285.30,296.21,285.01,293.74,35763302.43,4293461062.01
Oct-26-2015,283.68,285.29,280.51,285.29,39087900.35,4184996198.10
Oct-25-2015,281.65,294.06,281.45,283.12,35022877.00,4255002023.46
Oct-24-2015,276.50,281.71,276.50,281.71,25897662.06,4112313262.85
Oct-23-2015,274.02,278.68,273.54,276.52,34092928.47,4064783062.86
Oct-22-2015,266.27,276.51,266.14,273.88,28095536.24,4001193271.59
Oct-21-2015,269.46,270.77,263.84,266.32,28068421.18,3940680209.10
Oct-20-2015,263.44,270.84,263.23,269.46,26220981.25,3928991875.97
Oct-19-2015,261.64,264.82,260.95,263.47,23976929.51,3879586602.75
Oct-18-2015,270.64,271.67,260.78,261.69,31128002.44,3924552350.96
Oct-17-2015,262.87,273.58,262.37,271.09,41431214.39,3954395115.19
Oct-16-2015,254.32,266.14,253.93,262.61,26338864.24,3816867599.17
Oct-15-2015,251.99,255.96,251.99,254.38,26143765.03,3741624053.53
Oct-14-2015,249.51,254.28,248.90,252.08,25124056.25,3691972675.44
Oct-13-2015,245.31,250.24,243.76,249.33,23010840.97,3638469290.71
Oct-12-2015,247.05,247.45,245.18,245.32,17202200.35,3622135067.52
Oct-11-2015,244.94,247.24,244.15,247.13,12472500.35,3603572626.18
Oct-10-2015,243.93,245.32,243.07,244.89,15788632.98,3588105668.07
Oct-09-2015,242.30,244.23,242.12,243.95,18043592.71,3581397472.16
Oct-08-2015,242.97,244.25,242.18,242.40,19644720.21,3578798260.44
Oct-07-2015,246.06,246.68,242.59,242.88,24311110.76,3601844703.77
Oct-06-2015,240.38,246.94,240.14,246.04,25082223.00,3567769843.84
Oct-05-2015,238.26,240.38,237.04,240.24,15899712.15,3502225263.70
Oct-04-2015,238.73,238.97,237.94,238.20,12822948.08,3499140396.40
Oct-03-2015,237.29,239.32,236.94,238.80,17689594.39,3495593907.03
Oct-02-2015,237.55,238.54,236.60,237.32,19380980.21,3481225891.73
Oct-01-2015,236.06,238.45,235.62,237.55,18213744.25,3474166610.27
Sep-30-2015,236.69,237.73,235.63,236.08,20103280.90,3472733364.13
Sep-29-2015,239.14,239.80,235.93,236.55,22933651.39,3485072432.95
Sep-28-2015,232.76,239.34,232.47,239.17,19440906.27,3478178242.57
Sep-27-2015,234.34,234.53,232.48,232.75,12785728.92,3420831175.03
Sep-26-2015,235.14,235.40,233.36,234.38,16023002.21,3433803961.70
Sep-25-2015,234.53,237.43,233.68,235.21,24218559.01,3449317759.94
Sep-24-2015,230.28,235.65,230.28,234.54,19556779.79,3407557063.06
Sep-23-2015,230.62,231.84,229.59,230.30,19460994.79,3384436831.49
Sep-22-2015,227.09,232.39,225.12,230.59,22136126.04,3354035375.39
Sep-21-2015,231.21,231.22,226.52,226.89,15932627.92,3347021676.07
Sep-20-2015,231.49,232.37,230.91,231.15,12879303.66,3386392978.48
Sep-19-2015,232.98,233.21,231.09,231.49,15088496.83,3392054056.15
Sep-18-2015,233.52,234.35,232.19,233.03,21126184.98,3468294354.27
Sep-17-2015,229.09,230.29,228.93,229.81,18529060.00,3355717947.31
Sep-16-2015,230.30,231.22,227.40,229.06,17816091.32,3350993856.71
Sep-15-2015,230.64,259.18,229.82,230.38,19292579.44,3375201202.54
Sep-14-2015,230.51,232.44,227.96,230.66,19927519.44,3369346120.39
Sep-13-2015,235.23,235.94,229.33,230.81,16921613.89,3405790648.04
Sep-12-2015,240.11,240.12,234.75,235.18,16538520.42,3478113453.56
Sep-11-2015,238.48,241.17,238.33,240.17,19514997.92,3501850321.75
Sep-10-2015,238.17,241.29,235.79,238.60,21134668.06,3483783754.93
Sep-09-2015,243.61,244.42,237.82,238.11,23666228.32,3507370075.06
Sep-08-2015,239.85,245.78,239.68,243.62,23490186.71,3547366742.12
Sep-07-2015,239.84,242.11,238.72,240.09,20935074.31,3505577412.47
Sep-06-2015,235.02,242.91,234.68,239.95,24834405.21,3491769005.92
Sep-05-2015,230.30,236.14,229.44,235.05,17651482.52,3381037777.35
Sep-04-2015,227.18,230.90,227.05,230.39,19565909.03,3342214923.12
Sep-03-2015,229.28,229.61,226.67,227.06,18287290.97,3319457636.96
Sep-02-2015,228.12,230.58,226.48,229.23,18872423.34,3327063509.17
Sep-01-2015,230.06,231.22,226.86,228.05,21016034.72,3332392081.92
Aug-31-2015,228.76,231.96,225.92,230.18,19425363.89,3339209561.55
Aug-30-2015,229.78,232.07,226.25,228.48,18486029.17,3331413176.15
Aug-29-2015,231.40,233.22,227.33,229.79,24601361.05,3351923495.16
Aug-28-2015,224.77,235.22,220.93,231.48,26266700.00,3316399144.48
Aug-27-2015,225.83,228.64,223.68,224.56,26334148.26,3292432366.49
Aug-26-2015,221.61,231.18,220.20,225.82,42959622.30,3293439069.07
Aug-25-2015,210.50,226.32,199.57,221.68,66128056.60,3117026270.19
Aug-24-2015,228.17,228.17,210.44,211.39,37027805.92,3202009319.59
Aug-23-2015,230.39,232.71,225.58,228.38,22717299.65,3336706726.03
Aug-22-2015,232.57,234.96,222.70,230.48,21269154.55,3344725368.43
Aug-21-2015,235.35,236.43,231.72,232.76,26371207.64,3398106159.98
Aug-20-2015,226.68,237.37,226.68,235.42,40165256.25,3392198609.60
Aug-19-2015,211.08,237.41,211.08,226.72,73722867.25,3601004319.43
Aug-18-2015,257.98,257.99,213.16,213.16,24211892.36,3694728189.64
Aug-17-2015,258.51,260.51,257.12,257.95,24518308.33,3749087429.45
Aug-16-2015,261.55,262.44,257.04,258.51,26085360.76,3769613399.20
Aug-15-2015,265.68,266.67,261.30,261.50,21429918.82,3845288527.57
Aug-14-2015,264.08,267.47,261.48,265.78,28338463.54,3844308927.69
Aug-13-2015,266.38,266.38,262.84,263.98,26108215.97,3830153869.90
Aug-12-2015,270.39,270.67,265.47,266.36,26951342.51,3886604711.70
Aug-11-2015,264.47,270.29,264.09,270.29,22344800.35,3846556007.73
Aug-10-2015,265.08,267.03,262.60,264.40,21354320.14,3840443862.61
Aug-09-2015,261.00,267.00,260.47,265.02,50502850.00,3818054307.67
Aug-08-2015,279.59,279.93,260.71,260.77,44103200.70,3962053494.67
Aug-07-2015,278.58,280.39,276.37,279.41,27972026.04,4036428105.39
Aug-06-2015,281.88,281.91,278.40,278.66,19880028.82,4046917674.96
Aug-05-2015,285.22,285.50,281.49,281.87,20323244.60,4087691565.83
Aug-04-2015,281.23,285.72,281.23,285.30,22038987.76,4108341052.97
Aug-03-2015,282.61,285.47,280.23,281.63,18557775.35,4092340210.83
Aug-02-2015,281.60,283.03,277.53,282.62,18426331.25,4036460307.33
Aug-01-2015,284.65,284.93,278.11,282.01,21090244.76,4062571994.93
Jul-31-2015,287.72,288.96,282.34,284.50,22897120.14,4116606531.05
Jul-30-2015,289.59,290.13,286.57,287.86,23203070.49,4152637851.87
Jul-29-2015,294.43,294.54,288.78,289.59,24167306.62,4203881604.67
Jul-28-2015,293.62,296.65,293.42,294.41,31264447.92,4254411873.60
Jul-27-2015,292.69,297.77,287.45,293.65,20556323.61,4200723770.98
Jul-26-2015,288.70,293.05,287.71,292.63,17192581.60,4188780701.18
Jul-25-2015,288.28,290.73,286.00,288.76,31245680.49,4155420106.69
Jul-24-2015,276.05,289.25,275.25,288.40,26650097.57,4071289664.68
Jul-23-2015,277.22,278.11,275.72,276.06,18202552.45,3991791205.50
Jul-22-2015,275.83,277.67,274.38,277.26,21250909.41,3977694516.40
Jul-21-2015,278.98,280.55,275.42,276.23,22669310.14,4012537720.99
Jul-20-2015,273.61,278.40,272.96,278.40,19547404.53,3978464700.20
Jul-19-2015,274.90,275.67,272.51,273.47,19522785.07,3950558368.79
Jul-18-2015,279.47,282.53,274.08,274.72,25752687.06,3990952912.66
Jul-17-2015,278.09,280.28,272.04,279.54,39498802.08,3988992409.24
Jul-16-2015,285.83,291.18,275.24,278.09,39527362.50,4064526218.62
Jul-15-2015,287.46,293.25,285.37,286.08,27318135.19,4189638938.34
Jul-14-2015,292.05,296.15,286.64,287.76,41132833.10,4180188781.02
Jul-13-2015,310.87,310.95,281.01,292.31,58957635.07,4227688955.77
Jul-12-2015,293.12,314.39,292.51,311.02,50235119.44,4378458027.18
Jul-11-2015,284.89,298.51,283.53,293.16,74870459.93,4189207068.85
Jul-10-2015,269.23,294.59,268.80,285.11,69429058.33,4033630287.54
Jul-09-2015,270.79,272.34,267.09,269.46,39345489.24,3878060812.94
Jul-08-2015,266.21,272.97,264.39,270.60,31255541.81,3851824306.35
Jul-07-2015,269.03,271.34,264.83,266.68,41468115.97,3856572198.17
Jul-06-2015,271.91,277.42,267.60,269.05,51140740.63,3891680097.52
Jul-05-2015,260.89,274.51,258.70,271.82,24094098.61,3787192746.91
Jul-04-2015,256.34,261.46,254.20,260.97,16034324.39,3689266493.08
Jul-03-2015,255.41,257.08,253.51,256.21,19815805.21,3663234421.14
Jul-02-2015,258.62,261.63,254.12,255.50,24756127.87,3683844492.10
Jul-01-2015,263.07,265.17,255.77,258.65,34119346.69,3727003337.71
Jun-30-2015,257.06,267.87,255.95,263.11,44240863.54,3761552833.86
Jun-29-2015,249.01,257.17,248.58,257.02,22187651.74,3614635058.31
Jun-28-2015,250.99,251.17,247.43,248.99,20161909.41,3572972983.86
Jun-27-2015,243.59,251.34,243.12,251.08,15294772.57,3520253157.02
Jun-26-2015,242.80,243.75,241.55,243.60,13437526.74,3465127431.84
Jun-25-2015,240.52,243.33,240.37,242.69,17528632.64,3462875882.85
